protein_filename,length,avg_plddt
AF-P38813-F1-model_v4.pdb,335,83.95146268656715
AF-P14832-F1-model_v4.pdb,162,98.1564197530864
AF-Q03750-F1-model_v4.pdb,510,65.57111764705883
AF-Q04603-F1-model_v4.pdb,196,71.35571428571431
AF-Q12531-F1-model_v4.pdb,247,52.75303643724694
AF-P40310-F1-model_v4.pdb,691,74.66095513748195
AF-P48561-F1-model_v4.pdb,642,67.22638629283487
AF-Q06440-F1-model_v4.pdb,651,78.23030721966198
AF-P32943-F1-model_v4.pdb,380,79.2452631578947
AF-P17967-F1-model_v4.pdb,522,90.57124521072797
AF-P02557-F1-model_v4.pdb,457,90.44866520787748
AF-P40858-F1-model_v4.pdb,161,88.791552795031
AF-P50945-F1-model_v4.pdb,234,79.77910256410254
AF-P53631-F1-model_v4.pdb,564,84.8012765957447
AF-P53296-F1-model_v4.pdb,535,91.78983177570097
AF-Q04003-F1-model_v4.pdb,481,61.689106029106036
AF-P33313-F1-model_v4.pdb,385,91.65433766233765
AF-Q04396-F1-model_v4.pdb,274,90.82456204379557
AF-P33895-F1-model_v4.pdb,451,80.51904656319292
AF-P41810-F1-model_v4.pdb,973,81.7264337101747
AF-P38750-F1-model_v4.pdb,627,65.64523125996809
AF-P47172-F1-model_v4.pdb,347,88.84616714697408
AF-Q06679-F1-model_v4.pdb,776,84.30618556701044
AF-P38009-F1-model_v4.pdb,592,96.47423986486483
AF-Q06667-F1-model_v4.pdb,281,94.13711743772235
AF-P36134-F1-model_v4.pdb,250,69.81963999999996
AF-P41806-F1-model_v4.pdb,77,85.35584415584418
AF-P36038-F1-model_v4.pdb,271,73.14287822878227
AF-P17442-F1-model_v4.pdb,1178,73.89661290322594
AF-Q04093-F1-model_v4.pdb,687,78.3142794759825
AF-P32333-F1-model_v4.pdb,1867,76.36869844670572
AF-Q03080-F1-model_v4.pdb,316,68.0695886075949
AF-Q04264-F1-model_v4.pdb,1277,84.91330462020353
AF-P36161-F1-model_v4.pdb,1157,81.02004321521183
AF-P42951-F1-model_v4.pdb,607,70.82306425041182
AF-P38622-F1-model_v4.pdb,512,64.6646875
AF-P53933-F1-model_v4.pdb,587,74.6675809199319
AF-P38321-F1-model_v4.pdb,900,62.35281111111115
AF-Q08967-F1-model_v4.pdb,793,73.74517023959646
AF-P0CX09-F1-model_v4.pdb,502,96.03213147410358
AF-P39547-F1-model_v4.pdb,235,77.01855319148935
AF-P0CX32-F1-model_v4.pdb,135,93.35637037037036
AF-Q04383-F1-model_v4.pdb,521,64.31800383877162
AF-Q01802-F1-model_v4.pdb,451,91.53543237250547
AF-Q99373-F1-model_v4.pdb,253,65.41644268774702
AF-P53320-F1-model_v4.pdb,366,75.13035519125683
AF-P53438-F1-model_v4.pdb,785,48.446191082802514
AF-Q03770-F1-model_v4.pdb,852,72.20616197183095
AF-P48231-F1-model_v4.pdb,1178,80.83004244482176
AF-Q12282-F1-model_v4.pdb,236,39.96673728813557
AF-P53838-F1-model_v4.pdb,576,76.18256944444443
AF-P38637-F1-model_v4.pdb,319,73.92040752351095
AF-P47120-F1-model_v4.pdb,325,92.15415384615386
AF-P06773-F1-model_v4.pdb,312,89.22833333333347
AF-P36528-F1-model_v4.pdb,281,86.1142704626335
AF-Q03790-F1-model_v4.pdb,475,57.03488421052635
AF-P0C5R9-F1-model_v4.pdb,85,89.21023529411765
AF-P38972-F1-model_v4.pdb,1358,93.76217967599416
AF-Q02336-F1-model_v4.pdb,434,85.70698156682032
AF-P42945-F1-model_v4.pdb,1769,77.72682306387794
AF-P14180-F1-model_v4.pdb,963,72.39546209761163
AF-Q07990-F1-model_v4.pdb,161,44.37316770186334
AF-P32801-F1-model_v4.pdb,640,66.40454687500007
AF-P36130-F1-model_v4.pdb,643,68.62125972006228
AF-P37898-F1-model_v4.pdb,856,95.77642523364486
AF-P53604-F1-model_v4.pdb,210,56.35661904761908
AF-Q12354-F1-model_v4.pdb,227,97.32766519823788
AF-Q99325-F1-model_v4.pdb,256,62.22417968749997
AF-P53859-F1-model_v4.pdb,292,76.4684246575343
AF-P10592-F1-model_v4.pdb,639,89.196682316119
AF-Q07540-F1-model_v4.pdb,174,77.44247126436784
AF-Q01448-F1-model_v4.pdb,625,54.39079999999999
AF-Q3E846-F1-model_v4.pdb,104,89.65413461538459
AF-Q06408-F1-model_v4.pdb,635,93.56174803149607
AF-P50080-F1-model_v4.pdb,613,81.08704730831978
AF-P20052-F1-model_v4.pdb,293,79.6383617747441
AF-P17255-F1-model_v4.pdb,1071,84.80584500466853
AF-P00912-F1-model_v4.pdb,224,91.85075892857144
AF-P36102-F1-model_v4.pdb,679,71.77412371134012
AF-Q12464-F1-model_v4.pdb,471,83.42562632696391
AF-P38723-F1-model_v4.pdb,381,84.05493438320205
AF-P0CX57-F1-model_v4.pdb,440,57.11945454545455
AF-Q07074-F1-model_v4.pdb,71,65.78732394366196
AF-P0C5N1-F1-model_v4.pdb,53,75.71037735849056
AF-P38555-F1-model_v4.pdb,223,81.95080717488788
AF-O75012-F1-model_v4.pdb,95,82.22200000000004
AF-P25573-F1-model_v4.pdb,417,73.73232613908868
AF-Q12032-F1-model_v4.pdb,185,86.46675675675671
AF-P48164-F1-model_v4.pdb,190,90.6187894736842
AF-P38361-F1-model_v4.pdb,574,85.29196864111498
AF-Q12749-F1-model_v4.pdb,1114,79.83048473967688
AF-P19414-F1-model_v4.pdb,778,95.52875321336762
AF-P38063-F1-model_v4.pdb,326,92.34187116564415
AF-P10664-F1-model_v4.pdb,362,92.10011049723761
AF-P53324-F1-model_v4.pdb,424,87.52436320754721
AF-P08638-F1-model_v4.pdb,886,70.49858916478564
AF-P18544-F1-model_v4.pdb,423,95.78167848699778
AF-P38998-F1-model_v4.pdb,373,96.36072386058981
AF-P25594-F1-model_v4.pdb,458,84.1212445414847
AF-P32569-F1-model_v4.pdb,687,69.35576419213974
AF-Q06698-F1-model_v4.pdb,1435,76.2934076655053
AF-P39705-F1-model_v4.pdb,539,52.55656771799628
AF-Q04869-F1-model_v4.pdb,349,96.75893982808016
AF-Q04964-F1-model_v4.pdb,104,66.36451923076923
AF-P40985-F1-model_v4.pdb,892,79.36109865470851
AF-P53139-F1-model_v4.pdb,140,70.04092857142858
AF-Q03723-F1-model_v4.pdb,332,89.1048795180723
AF-P15179-F1-model_v4.pdb,658,91.88945288753806
AF-P41909-F1-model_v4.pdb,870,75.98816091954025
AF-P35169-F1-model_v4.pdb,2470,75.7109554655871
AF-Q12180-F1-model_v4.pdb,1030,72.1276990291262
AF-Q07528-F1-model_v4.pdb,640,68.40815624999996
AF-Q2V2P2-F1-model_v4.pdb,73,65.83520547945204
AF-P32626-F1-model_v4.pdb,227,95.16969162995596
AF-Q06686-F1-model_v4.pdb,241,78.39041493775932
AF-P17629-F1-model_v4.pdb,752,68.47878989361698
AF-P38431-F1-model_v4.pdb,405,76.7557530864198
AF-Q12385-F1-model_v4.pdb,394,90.41606598984774
AF-P53867-F1-model_v4.pdb,494,72.92277327935226
AF-P46950-F1-model_v4.pdb,547,79.23493601462535
AF-Q06247-F1-model_v4.pdb,608,80.91577302631576
AF-P13483-F1-model_v4.pdb,248,55.73475806451614
AF-Q08952-F1-model_v4.pdb,273,79.56142857142865
AF-P16664-F1-model_v4.pdb,663,73.82870286576168
AF-P42835-F1-model_v4.pdb,1041,47.65101825168111
AF-Q08913-F1-model_v4.pdb,375,89.81330666666665
AF-P39987-F1-model_v4.pdb,644,87.98958074534163
AF-P39103-F1-model_v4.pdb,70,80.23771428571428
AF-P40150-F1-model_v4.pdb,613,92.15327895595446
AF-P38227-F1-model_v4.pdb,689,73.05187227866476
AF-P41696-F1-model_v4.pdb,914,42.67283369803065
AF-P43637-F1-model_v4.pdb,560,64.60585714285713
AF-P36973-F1-model_v4.pdb,181,95.70276243093923
AF-Q12412-F1-model_v4.pdb,539,80.39525046382192
AF-Q8TGK1-F1-model_v4.pdb,99,57.87292929292928
AF-P53101-F1-model_v4.pdb,465,91.64645161290329
AF-P32909-F1-model_v4.pdb,740,58.8699459459458
AF-Q3E7Z7-F1-model_v4.pdb,40,56.2645
AF-P33400-F1-model_v4.pdb,625,48.26616000000003
AF-P53093-F1-model_v4.pdb,235,73.50719148936174
AF-P48569-F1-model_v4.pdb,320,85.6805
AF-P14680-F1-model_v4.pdb,807,65.50938042131351
AF-Q9ZZX0-F1-model_v4.pdb,354,81.59265536723161
AF-P22214-F1-model_v4.pdb,214,84.03953271028037
AF-Q08822-F1-model_v4.pdb,631,91.4223613312202
AF-Q01855-F1-model_v4.pdb,142,86.95838028169014
AF-P40544-F1-model_v4.pdb,346,75.97670520231215
AF-P15873-F1-model_v4.pdb,258,95.13972868217053
AF-P52593-F1-model_v4.pdb,1655,75.95044108761336
AF-P30665-F1-model_v4.pdb,933,72.93902465166134
AF-P40075-F1-model_v4.pdb,244,77.05836065573776
AF-P47176-F1-model_v4.pdb,376,96.19061170212765
AF-P15705-F1-model_v4.pdb,589,86.3946349745331
AF-P47156-F1-model_v4.pdb,728,84.94207417582427
AF-Q04307-F1-model_v4.pdb,110,82.25918181818183
AF-Q12142-F1-model_v4.pdb,997,61.035667001003
AF-P38114-F1-model_v4.pdb,1094,64.07297989031072
AF-P53305-F1-model_v4.pdb,110,90.38472727272725
AF-P53127-F1-model_v4.pdb,1403,70.10032786885252
AF-P39006-F1-model_v4.pdb,500,68.00257999999998
AF-P47144-F1-model_v4.pdb,725,72.825448275862
AF-P39732-F1-model_v4.pdb,760,68.09713157894736
AF-P34243-F1-model_v4.pdb,683,88.39325036603219
AF-P38360-F1-model_v4.pdb,1216,67.1564391447369
AF-Q3E770-F1-model_v4.pdb,120,69.3106666666667
AF-P0CX59-F1-model_v4.pdb,440,56.60520454545455
AF-Q12491-F1-model_v4.pdb,1770,65.9421468926554
AF-Q12523-F1-model_v4.pdb,523,72.78688336520074
AF-P03878-F1-model_v4.pdb,556,86.02300359712238
AF-P38265-F1-model_v4.pdb,245,87.80473469387755
AF-Q08726-F1-model_v4.pdb,347,83.61933717579251
AF-Q12454-F1-model_v4.pdb,224,78.90508928571428
AF-P52491-F1-model_v4.pdb,188,92.75361702127655
AF-P47074-F1-model_v4.pdb,515,65.80238834951459
AF-P28000-F1-model_v4.pdb,142,80.58366197183098
AF-P40579-F1-model_v4.pdb,254,96.29326771653542
AF-P0CX43-F1-model_v4.pdb,217,78.11152073732721
AF-Q07914-F1-model_v4.pdb,168,75.97779761904758
AF-Q05015-F1-model_v4.pdb,223,93.78820627802686
AF-Q04675-F1-model_v4.pdb,128,83.56445312500004
AF-Q04458-F1-model_v4.pdb,532,94.45058270676688
AF-P46654-F1-model_v4.pdb,252,86.94563492063494
AF-P53850-F1-model_v4.pdb,401,66.76915211970083
AF-Q05080-F1-model_v4.pdb,669,69.74076233183857
AF-P38264-F1-model_v4.pdb,188,84.40617021276596
AF-P0CX40-F1-model_v4.pdb,200,92.42075000000003
AF-P38691-F1-model_v4.pdb,1029,51.64347910592811
AF-P40357-F1-model_v4.pdb,651,61.36781874039943
AF-P00359-F1-model_v4.pdb,332,98.03087349397592
AF-P35210-F1-model_v4.pdb,1082,57.20935304990763
AF-P40318-F1-model_v4.pdb,1319,69.21949203942373
AF-P38337-F1-model_v4.pdb,142,67.74535211267606
AF-P05738-F1-model_v4.pdb,191,94.67230366492147
AF-Q04322-F1-model_v4.pdb,720,71.53876388888892
AF-P38175-F1-model_v4.pdb,177,72.36977401129941
AF-P40021-F1-model_v4.pdb,1076,46.71957249070634
AF-Q08972-F1-model_v4.pdb,1196,76.61306020066898
AF-P25364-F1-model_v4.pdb,564,54.562960992907854
AF-Q03981-F1-model_v4.pdb,162,94.04506172839507
AF-Q06494-F1-model_v4.pdb,345,96.606347826087
AF-P01097-F1-model_v4.pdb,85,80.90435294117647
AF-P47171-F1-model_v4.pdb,1648,76.95501820388345
AF-Q03161-F1-model_v4.pdb,297,96.67148148148146
AF-Q04949-F1-model_v4.pdb,312,81.07506410256411
AF-P36142-F1-model_v4.pdb,418,81.84282296650714
AF-P53924-F1-model_v4.pdb,522,64.24582375478927
AF-P0CX10-F1-model_v4.pdb,437,97.12837528604115
AF-Q07747-F1-model_v4.pdb,329,94.36848024316104
AF-A0A7M4B2U1-F1-model_v4.pdb,118,37.78601694915255
AF-Q08994-F1-model_v4.pdb,102,44.377058823529374
AF-P25593-F1-model_v4.pdb,260,54.4511923076923
AF-Q08553-F1-model_v4.pdb,188,80.82617021276596
AF-P31379-F1-model_v4.pdb,325,84.08424615384617
AF-P00899-F1-model_v4.pdb,507,94.08978303747536
AF-P02407-F1-model_v4.pdb,136,88.41999999999999
AF-P39953-F1-model_v4.pdb,335,78.95214925373132
AF-Q03880-F1-model_v4.pdb,122,67.89942622950822
AF-Q00539-F1-model_v4.pdb,523,61.77847036328874
AF-P14743-F1-model_v4.pdb,455,92.52591208791208
AF-P35735-F1-model_v4.pdb,353,77.4782152974504
AF-Q04347-F1-model_v4.pdb,519,71.13547206165703
AF-P0CE87-F1-model_v4.pdb,164,51.29713414634144
AF-Q03289-F1-model_v4.pdb,374,84.89719251336902
AF-P07271-F1-model_v4.pdb,859,65.86497089639117
AF-Q05637-F1-model_v4.pdb,104,67.3098076923077
AF-P07251-F1-model_v4.pdb,545,90.71020183486243
AF-Q06159-F1-model_v4.pdb,398,40.766909547738685
AF-P0C5P3-F1-model_v4.pdb,30,92.92166666666664
AF-P21734-F1-model_v4.pdb,215,85.2592558139535
AF-P0CE99-F1-model_v4.pdb,70,54.08942857142857
AF-P43622-F1-model_v4.pdb,192,31.77901041666668
AF-P16965-F1-model_v4.pdb,84,73.41666666666669
AF-P47187-F1-model_v4.pdb,383,84.85966057441247
AF-Q12191-F1-model_v4.pdb,341,62.44041055718475
AF-Q07904-F1-model_v4.pdb,523,80.25323135755256
AF-P25297-F1-model_v4.pdb,587,87.77402044293012
AF-P38281-F1-model_v4.pdb,316,91.62772151898736
AF-Q03018-F1-model_v4.pdb,1630,86.52822085889574
AF-P53156-F1-model_v4.pdb,320,61.72406249999998
AF-Q2V2P4-F1-model_v4.pdb,73,92.92712328767125
AF-P34219-F1-model_v4.pdb,525,59.78173333333335
AF-P18408-F1-model_v4.pdb,261,95.92088122605368
AF-P39077-F1-model_v4.pdb,534,90.87031835205983
AF-P54783-F1-model_v4.pdb,526,94.15488593155894
AF-Q07471-F1-model_v4.pdb,609,91.01384236453204
AF-P0C5S1-F1-model_v4.pdb,26,88.065
AF-P38993-F1-model_v4.pdb,636,93.24055031446552
AF-P50113-F1-model_v4.pdb,272,88.73283088235296
AF-P11632-F1-model_v4.pdb,93,78.51473118279571
AF-Q02793-F1-model_v4.pdb,397,91.94274559193956
AF-P07390-F1-model_v4.pdb,489,68.3822494887525
AF-Q06511-F1-model_v4.pdb,250,68.42988000000003
AF-Q08187-F1-model_v4.pdb,201,58.097014925373145
AF-P38132-F1-model_v4.pdb,845,76.76788165680478
AF-P32628-F1-model_v4.pdb,398,67.7837688442211
AF-Q04410-F1-model_v4.pdb,372,74.55263440860215
AF-P38287-F1-model_v4.pdb,376,82.96345744680849
AF-P32389-F1-model_v4.pdb,672,55.45348214285712
AF-P22517-F1-model_v4.pdb,447,76.49185682326628
AF-P53893-F1-model_v4.pdb,1110,75.96994594594595
AF-Q02629-F1-model_v4.pdb,959,49.16518248175185
AF-Q08995-F1-model_v4.pdb,1032,62.56969961240308
AF-P53132-F1-model_v4.pdb,145,34.87089655172414
AF-Q07927-F1-model_v4.pdb,99,66.4711111111111
AF-P34233-F1-model_v4.pdb,588,63.27639455782309
AF-P40578-F1-model_v4.pdb,1113,55.92477088948789
AF-P08640-F1-model_v4.pdb,1367,40.48318215069493
AF-Q12458-F1-model_v4.pdb,312,96.34756410256409
AF-Q12059-F1-model_v4.pdb,462,89.42147186147183
AF-Q3E7Z6-F1-model_v4.pdb,27,82.61407407407407
AF-P32497-F1-model_v4.pdb,812,77.20741379310351
AF-P40413-F1-model_v4.pdb,562,86.86181494661915
AF-P43612-F1-model_v4.pdb,1002,69.36380239520952
AF-P10614-F1-model_v4.pdb,530,97.07324528301889
AF-Q12194-F1-model_v4.pdb,479,77.74951983298538
AF-P40046-F1-model_v4.pdb,129,79.6017054263566
AF-O13544-F1-model_v4.pdb,120,46.74675
AF-P53135-F1-model_v4.pdb,668,64.15467065868268
AF-P38954-F1-model_v4.pdb,527,80.20965844402276
AF-P27999-F1-model_v4.pdb,122,84.18672131147545
AF-P0C5M0-F1-model_v4.pdb,45,78.90755555555556
AF-P42837-F1-model_v4.pdb,879,74.95864618885095
AF-P40048-F1-model_v4.pdb,928,66.38140086206894
AF-P53035-F1-model_v4.pdb,382,48.92534031413617
AF-Q07979-F1-model_v4.pdb,502,67.49258964143422
AF-Q00362-F1-model_v4.pdb,526,80.02986692015206
AF-Q03048-F1-model_v4.pdb,143,92.55370629370626
AF-P32835-F1-model_v4.pdb,219,89.54643835616434
AF-P40526-F1-model_v4.pdb,253,91.74897233201581
AF-Q04004-F1-model_v4.pdb,230,78.33339130434783
AF-P32795-F1-model_v4.pdb,747,78.3629986613119
AF-P38234-F1-model_v4.pdb,210,93.0219523809524
AF-P32621-F1-model_v4.pdb,518,85.57999999999996
AF-Q04336-F1-model_v4.pdb,1088,85.98915441176452
AF-Q05905-F1-model_v4.pdb,244,97.50278688524591
AF-Q12116-F1-model_v4.pdb,473,79.37792811839317
AF-P47002-F1-model_v4.pdb,699,75.00802575107296
AF-P43620-F1-model_v4.pdb,662,64.43592145015101
AF-P43540-F1-model_v4.pdb,174,53.9599425287356
AF-P35190-F1-model_v4.pdb,452,58.37455752212389
AF-P38867-F1-model_v4.pdb,453,61.32783664459167
AF-P45818-F1-model_v4.pdb,564,79.83359929078009
AF-P47146-F1-model_v4.pdb,123,46.820650406504065
AF-Q06266-F1-model_v4.pdb,489,66.40216768916166
AF-P53935-F1-model_v4.pdb,1240,55.80114516129032
AF-P23179-F1-model_v4.pdb,398,82.11748743718597
AF-P21375-F1-model_v4.pdb,501,96.27726546906183
AF-Q12247-F1-model_v4.pdb,151,90.1314569536424
AF-D6VPM8-F1-model_v4.pdb,179,79.52636871508379
AF-Q03218-F1-model_v4.pdb,510,69.83888235294123
AF-P25641-F1-model_v4.pdb,520,79.46459615384616
AF-Q06892-F1-model_v4.pdb,414,88.06541062801925
AF-P0CX66-F1-model_v4.pdb,440,56.827499999999986
AF-P32798-F1-model_v4.pdb,439,72.2002050113895
AF-P53823-F1-model_v4.pdb,222,93.77585585585588
AF-P05066-F1-model_v4.pdb,565,93.45631858407076
AF-Q07788-F1-model_v4.pdb,383,83.96590078328984
AF-Q05027-F1-model_v4.pdb,157,78.43592356687897
AF-P25042-F1-model_v4.pdb,368,60.240353260869576
AF-Q03957-F1-model_v4.pdb,528,73.27856060606055
AF-Q12143-F1-model_v4.pdb,216,81.1913425925926
AF-P22936-F1-model_v4.pdb,367,91.95792915531325
AF-Q07351-F1-model_v4.pdb,490,57.412040816326545
AF-P39944-F1-model_v4.pdb,805,75.73727950310557
AF-P38344-F1-model_v4.pdb,393,80.06628498727733
AF-P53215-F1-model_v4.pdb,237,96.15341772151898
AF-P38820-F1-model_v4.pdb,440,92.00259090909101
AF-P39518-F1-model_v4.pdb,744,91.7350806451613
AF-P40167-F1-model_v4.pdb,298,46.744966442952986
AF-P23493-F1-model_v4.pdb,339,48.38333333333335
AF-P40581-F1-model_v4.pdb,163,96.3006748466258
AF-P53722-F1-model_v4.pdb,227,90.51105726872242
AF-Q07978-F1-model_v4.pdb,186,75.05134408602153
AF-Q04562-F1-model_v4.pdb,672,84.93686011904767
AF-Q07987-F1-model_v4.pdb,124,68.90274193548389
AF-P40546-F1-model_v4.pdb,346,72.51011560693645
AF-O14455-F1-model_v4.pdb,100,93.55290000000001
AF-P04050-F1-model_v4.pdb,1733,80.47639353721871
AF-P22204-F1-model_v4.pdb,572,75.11054195804194
AF-P30619-F1-model_v4.pdb,724,84.95296961325961
AF-Q8TGM6-F1-model_v4.pdb,124,59.038790322580645
AF-Q00618-F1-model_v4.pdb,327,95.4113761467891
AF-P39723-F1-model_v4.pdb,622,70.4135530546624
AF-P42222-F1-model_v4.pdb,437,97.07288329519457
AF-Q00416-F1-model_v4.pdb,2231,70.63480053787528
AF-Q01896-F1-model_v4.pdb,1091,80.59016498625108
AF-P53275-F1-model_v4.pdb,312,89.67983974358974
AF-Q06108-F1-model_v4.pdb,1083,54.488633425669434
AF-P06168-F1-model_v4.pdb,395,89.82129113924046
AF-P38253-F1-model_v4.pdb,122,51.51606557377048
AF-Q12048-F1-model_v4.pdb,136,59.013382352941164
AF-P46958-F1-model_v4.pdb,469,64.44865671641793
AF-Q02776-F1-model_v4.pdb,476,75.93451680672268
AF-P57743-F1-model_v4.pdb,89,91.02629213483145
AF-Q02873-F1-model_v4.pdb,248,78.28967741935489
AF-P43561-F1-model_v4.pdb,622,93.47009646302246
AF-P53735-F1-model_v4.pdb,605,64.20008264462804
AF-P25616-F1-model_v4.pdb,317,94.3252050473185
AF-P53882-F1-model_v4.pdb,636,51.53669811320756
AF-P53889-F1-model_v4.pdb,259,95.94389961389962
AF-P53235-F1-model_v4.pdb,642,82.68285046728978
AF-A0A023PZF2-F1-model_v4.pdb,135,60.89237037037038
AF-P0CX58-F1-model_v4.pdb,440,55.81656818181817
AF-P33309-F1-model_v4.pdb,386,86.65647668393775
AF-P48239-F1-model_v4.pdb,356,95.90230337078654
AF-P53854-F1-model_v4.pdb,179,75.93357541899445
AF-P39980-F1-model_v4.pdb,628,80.16920382165596
AF-Q08991-F1-model_v4.pdb,375,90.02093333333339
AF-Q6Q546-F1-model_v4.pdb,73,97.18342465753425
AF-P47157-F1-model_v4.pdb,116,52.38922413793103
AF-Q3E834-F1-model_v4.pdb,85,77.7484705882353
AF-P42843-F1-model_v4.pdb,763,70.77301441677598
AF-P05030-F1-model_v4.pdb,918,77.35427015250545
AF-P54854-F1-model_v4.pdb,567,83.92322751322745
AF-Q08438-F1-model_v4.pdb,674,55.74287833827895
AF-P36165-F1-model_v4.pdb,910,62.71615384615373
AF-P10507-F1-model_v4.pdb,462,94.765670995671
AF-Q07500-F1-model_v4.pdb,545,90.55466055045879
AF-Q12751-F1-model_v4.pdb,981,77.29513761467899
AF-Q3E838-F1-model_v4.pdb,28,83.17464285714286
AF-P25354-F1-model_v4.pdb,239,77.73317991631801
AF-P53203-F1-model_v4.pdb,462,72.15867965367967
AF-Q08954-F1-model_v4.pdb,240,74.36325000000001
AF-Q06417-F1-model_v4.pdb,326,92.15822085889575
AF-P46965-F1-model_v4.pdb,94,91.38106382978721
AF-P12709-F1-model_v4.pdb,554,96.93263537906137
AF-P00817-F1-model_v4.pdb,287,97.60080139372826
AF-Q03697-F1-model_v4.pdb,442,72.04676470588238
AF-P54780-F1-model_v4.pdb,204,96.4844117647059
AF-P40065-F1-model_v4.pdb,302,62.66589403973512
AF-P32337-F1-model_v4.pdb,1089,93.23880624426089
AF-Q03085-F1-model_v4.pdb,281,85.1882918149465
AF-P38735-F1-model_v4.pdb,1592,78.3214886934674
AF-P43538-F1-model_v4.pdb,392,85.12295918367349
AF-P38426-F1-model_v4.pdb,1054,73.04425047438336
AF-Q12300-F1-model_v4.pdb,763,69.94650065530797
AF-Q08045-F1-model_v4.pdb,131,86.30648854961832
AF-P24482-F1-model_v4.pdb,689,78.92593613933245
AF-P32361-F1-model_v4.pdb,1115,71.11184753363227
AF-Q12377-F1-model_v4.pdb,434,79.85718894009223
AF-Q03375-F1-model_v4.pdb,135,83.92614814814816
AF-P40105-F1-model_v4.pdb,1681,64.7721356335515
AF-P39975-F1-model_v4.pdb,231,90.37307359307367
AF-P31380-F1-model_v4.pdb,1131,63.00216622458005
AF-P43563-F1-model_v4.pdb,287,66.79020905923343
AF-P34220-F1-model_v4.pdb,418,90.84181818181821
AF-P25654-F1-model_v4.pdb,182,95.61417582417582
AF-P53341-F1-model_v4.pdb,584,97.42758561643836
AF-P39932-F1-model_v4.pdb,569,84.10613356766264
AF-P39726-F1-model_v4.pdb,170,90.75470588235291
AF-P38925-F1-model_v4.pdb,575,74.82594782608692
AF-P32910-F1-model_v4.pdb,317,68.8291482649842
AF-P32464-F1-model_v4.pdb,399,87.44017543859655
AF-P47158-F1-model_v4.pdb,497,81.68466800804838
AF-Q12314-F1-model_v4.pdb,213,91.79028169014092
AF-P53730-F1-model_v4.pdb,551,91.20234119782207
AF-Q06704-F1-model_v4.pdb,911,76.61667398463221
AF-P32562-F1-model_v4.pdb,705,79.1188936170213
AF-P38429-F1-model_v4.pdb,201,70.84169154228853
AF-Q02883-F1-model_v4.pdb,468,85.88660256410256
AF-Q04491-F1-model_v4.pdb,297,91.99707070707063
AF-P47129-F1-model_v4.pdb,309,62.12663430420709
AF-P43575-F1-model_v4.pdb,122,71.13885245901638
AF-P38250-F1-model_v4.pdb,946,65.43355179704015
AF-P38754-F1-model_v4.pdb,138,96.23166666666665
AF-Q06551-F1-model_v4.pdb,359,82.30484679665742
AF-Q03759-F1-model_v4.pdb,105,75.25161904761906
AF-P36005-F1-model_v4.pdb,433,81.11593533487306
AF-P32572-F1-model_v4.pdb,300,62.937266666666616
AF-P40102-F1-model_v4.pdb,141,54.9937588652482
AF-Q06665-F1-model_v4.pdb,692,82.06758670520226
AF-P25300-F1-model_v4.pdb,642,70.15350467289716
AF-P35202-F1-model_v4.pdb,319,95.85241379310344
AF-P40085-F1-model_v4.pdb,556,77.89618705035967
AF-P53079-F1-model_v4.pdb,417,64.3771462829736
AF-Q3E809-F1-model_v4.pdb,52,80.15807692307695
AF-P23201-F1-model_v4.pdb,1466,51.06733287858115
AF-P47169-F1-model_v4.pdb,1442,84.88305131761446
AF-Q05892-F1-model_v4.pdb,277,87.17996389891697
AF-P12695-F1-model_v4.pdb,482,79.250643153527
AF-P38682-F1-model_v4.pdb,493,66.91239350912778
AF-P03069-F1-model_v4.pdb,281,66.53839857651249
AF-P39979-F1-model_v4.pdb,161,94.01211180124227
AF-P32854-F1-model_v4.pdb,288,80.65045138888894
AF-P22108-F1-model_v4.pdb,325,92.06766153846156
AF-Q12393-F1-model_v4.pdb,293,86.55269624573378
AF-P07266-F1-model_v4.pdb,363,86.20184573002751
AF-P38699-F1-model_v4.pdb,743,73.55742934051145
AF-Q3E784-F1-model_v4.pdb,85,79.01188235294117
AF-P13434-F1-model_v4.pdb,144,82.72486111111114
AF-Q03236-F1-model_v4.pdb,431,76.80371229698375
AF-P38971-F1-model_v4.pdb,573,81.68254799301926
AF-P29311-F1-model_v4.pdb,267,91.41932584269665
AF-P27614-F1-model_v4.pdb,576,89.58991319444439
AF-Q03151-F1-model_v4.pdb,367,83.8202179836512
AF-P38319-F1-model_v4.pdb,544,84.60051470588239
AF-P47127-F1-model_v4.pdb,394,69.09195431472084
AF-P46682-F1-model_v4.pdb,809,76.90878862793575
AF-Q6Q5P6-F1-model_v4.pdb,413,70.54636803874095
AF-P34215-F1-model_v4.pdb,104,50.61826923076924
AF-P38777-F1-model_v4.pdb,243,96.90613168724285
AF-P38854-F1-model_v4.pdb,504,55.939583333333346
AF-P48412-F1-model_v4.pdb,387,66.52687338501292
AF-P35719-F1-model_v4.pdb,219,72.24109589041096
AF-Q03430-F1-model_v4.pdb,361,69.71495844875335
AF-P40547-F1-model_v4.pdb,921,86.0787404994572
AF-Q07458-F1-model_v4.pdb,294,76.5629591836735
AF-Q04399-F1-model_v4.pdb,608,87.80797697368418
AF-Q04670-F1-model_v4.pdb,1755,66.4351225071225
AF-P02400-F1-model_v4.pdb,110,71.08445454545456
AF-Q08179-F1-model_v4.pdb,573,71.02380453752181
AF-Q03214-F1-model_v4.pdb,1411,76.41601700921333
AF-P27692-F1-model_v4.pdb,1063,63.21951081843835
