protein_filename,length,avg_plddt
AF-P0AAA1-F1-model_v4.pdb,204,93.94279411764705
AF-P77268-F1-model_v4.pdb,328,92.05393292682925
AF-E2JKY7-F1-model_v4.pdb,17,83.98176470588236
AF-P76146-F1-model_v4.pdb,304,94.46621710526315
AF-P0A8A2-F1-model_v4.pdb,238,92.75579831932775
AF-P0AC30-F1-model_v4.pdb,352,79.43838068181822
AF-Q46790-F1-model_v4.pdb,158,87.15107594936708
AF-P0AED5-F1-model_v4.pdb,218,91.20096330275233
AF-P77790-F1-model_v4.pdb,193,92.95020725388595
AF-P0AAR8-F1-model_v4.pdb,123,74.13845528455283
AF-P62672-F1-model_v4.pdb,125,95.26271999999999
AF-P29009-F1-model_v4.pdb,42,85.67785714285712
AF-P08370-F1-model_v4.pdb,135,93.12340740740741
AF-P33362-F1-model_v4.pdb,305,93.75849180327862
AF-P25907-F1-model_v4.pdb,768,84.12328125
AF-P69822-F1-model_v4.pdb,101,91.38336633663367
AF-P46122-F1-model_v4.pdb,179,85.25296089385472
AF-P76440-F1-model_v4.pdb,412,95.08266990291267
AF-P00894-F1-model_v4.pdb,163,94.5792024539877
AF-P0AA37-F1-model_v4.pdb,219,96.85442922374432
AF-P76081-F1-model_v4.pdb,356,92.04280898876404
AF-P27862-F1-model_v4.pdb,204,93.7518137254902
AF-P0A9S1-F1-model_v4.pdb,382,98.41219895287946
AF-P76372-F1-model_v4.pdb,326,88.8270858895706
AF-P23882-F1-model_v4.pdb,315,96.4693968253968
AF-P24200-F1-model_v4.pdb,277,94.25913357400724
AF-P39306-F1-model_v4.pdb,228,96.23793859649119
AF-P76182-F1-model_v4.pdb,352,85.13576704545454
AF-Q47622-F1-model_v4.pdb,547,90.46475319926883
AF-Q2EET2-F1-model_v4.pdb,66,82.67075757575758
AF-P77156-F1-model_v4.pdb,313,87.09230031948886
AF-P46891-F1-model_v4.pdb,272,95.84474264705882
AF-P77324-F1-model_v4.pdb,318,97.20050314465406
AF-P0AD33-F1-model_v4.pdb,94,80.45085106382977
AF-Q47083-F1-model_v4.pdb,316,91.82041139240509
AF-P0DPN6-F1-model_v4.pdb,21,70.51761904761906
AF-P63228-F1-model_v4.pdb,191,96.45837696335079
AF-P25437-F1-model_v4.pdb,369,97.56485094850939
AF-P0A8N5-F1-model_v4.pdb,505,94.6303762376238
AF-P76548-F1-model_v4.pdb,125,62.677119999999974
AF-P76362-F1-model_v4.pdb,148,91.67195945945947
AF-P76213-F1-model_v4.pdb,295,88.85925423728813
AF-P64606-F1-model_v4.pdb,260,88.16653846153844
AF-P0AEU3-F1-model_v4.pdb,238,90.46567226890751
AF-P07001-F1-model_v4.pdb,510,91.27982352941184
AF-Q47154-F1-model_v4.pdb,211,87.4129857819905
AF-P76016-F1-model_v4.pdb,639,87.47594679186226
AF-P27300-F1-model_v4.pdb,328,94.66509146341465
AF-P15067-F1-model_v4.pdb,657,96.53710806697114
AF-P06136-F1-model_v4.pdb,276,85.3859057971015
AF-P0A908-F1-model_v4.pdb,248,88.57576612903229
AF-P0ADD9-F1-model_v4.pdb,46,76.99891304347825
AF-P28721-F1-model_v4.pdb,254,89.70122047244091
AF-P42604-F1-model_v4.pdb,495,96.41187878787886
AF-P0DPO2-F1-model_v4.pdb,54,59.32333333333333
AF-P76419-F1-model_v4.pdb,321,94.67897196261679
AF-P22186-F1-model_v4.pdb,152,95.54782894736843
AF-P0ABN5-F1-model_v4.pdb,433,92.55378752886837
AF-P33644-F1-model_v4.pdb,243,98.10267489711936
AF-P52139-F1-model_v4.pdb,152,90.30309210526316
AF-P0AF73-F1-model_v4.pdb,65,90.13307692307693
AF-P37652-F1-model_v4.pdb,779,83.92275994865201
AF-P77258-F1-model_v4.pdb,365,97.53380821917806
AF-P0A6Q3-F1-model_v4.pdb,172,97.12343023255814
AF-P75859-F1-model_v4.pdb,180,85.20588888888888
AF-P77559-F1-model_v4.pdb,297,94.48693602693605
AF-P64479-F1-model_v4.pdb,96,91.52833333333335
AF-P16686-F1-model_v4.pdb,194,96.72206185567003
AF-P56256-F1-model_v4.pdb,157,92.48745222929932
AF-P0AET8-F1-model_v4.pdb,255,97.30082352941172
AF-P0AEW1-F1-model_v4.pdb,216,90.99935185185184
AF-P30870-F1-model_v4.pdb,946,92.7373467230444
AF-P24173-F1-model_v4.pdb,319,96.57830721003138
AF-P75713-F1-model_v4.pdb,261,97.19076628352491
AF-P0A742-F1-model_v4.pdb,136,85.11073529411767
AF-Q46911-F1-model_v4.pdb,484,96.8984090909091
AF-P0CF27-F1-model_v4.pdb,167,87.64359281437119
AF-P0AGG2-F1-model_v4.pdb,286,95.02388111888109
AF-P55135-F1-model_v4.pdb,433,94.42341801385679
AF-P0A7H0-F1-model_v4.pdb,357,95.1681232492998
AF-Q47156-F1-model_v4.pdb,97,87.99938144329897
AF-Q46845-F1-model_v4.pdb,288,96.43819444444446
AF-P38394-F1-model_v4.pdb,56,87.25714285714284
AF-P0AAQ2-F1-model_v4.pdb,115,84.95643478260867
AF-P33634-F1-model_v4.pdb,293,91.43894197952217
AF-P77338-F1-model_v4.pdb,1120,83.36999999999995
AF-P09835-F1-model_v4.pdb,500,86.36546000000006
AF-P75678-F1-model_v4.pdb,287,89.85567944250872
AF-P0ACP7-F1-model_v4.pdb,341,95.39683284457472
AF-P76102-F1-model_v4.pdb,382,91.80871727748685
AF-P28305-F1-model_v4.pdb,269,97.06312267657991
AF-P0A8K8-F1-model_v4.pdb,290,79.35886206896554
AF-P31437-F1-model_v4.pdb,307,91.83547231270363
AF-P0AAN1-F1-model_v4.pdb,162,73.80209876543206
AF-P68066-F1-model_v4.pdb,127,91.04448818897639
AF-P77619-F1-model_v4.pdb,434,95.7018894009216
AF-P0A7P5-F1-model_v4.pdb,46,95.2341304347826
AF-P27828-F1-model_v4.pdb,376,95.43715425531907
AF-Q46867-F1-model_v4.pdb,110,84.11500000000001
AF-P0AFH6-F1-model_v4.pdb,302,88.51586092715223
AF-P02916-F1-model_v4.pdb,514,90.78369649805455
AF-P52599-F1-model_v4.pdb,387,90.09459948320412
AF-P77218-F1-model_v4.pdb,338,93.8854142011834
AF-P76100-F1-model_v4.pdb,326,96.40533742331289
AF-P0AD70-F1-model_v4.pdb,385,94.09257142857145
AF-P30958-F1-model_v4.pdb,1148,81.83966898954701
AF-P0AG63-F1-model_v4.pdb,84,93.15380952380953
AF-P0A7Y0-F1-model_v4.pdb,226,94.43331858407086
AF-P0A905-F1-model_v4.pdb,155,69.78200000000002
AF-P0ABD3-F1-model_v4.pdb,158,97.55360759493676
AF-P07109-F1-model_v4.pdb,257,96.2442412451362
AF-P0AA53-F1-model_v4.pdb,305,87.29498360655732
AF-P76340-F1-model_v4.pdb,223,86.96636771300444
AF-P76543-F1-model_v4.pdb,213,62.813568075117374
AF-P77187-F1-model_v4.pdb,515,93.46157281553398
AF-Q46831-F1-model_v4.pdb,235,92.28770212765949
AF-P39295-F1-model_v4.pdb,212,69.63584905660376
AF-P08660-F1-model_v4.pdb,449,93.00567928730516
AF-P64557-F1-model_v4.pdb,259,95.2879922779923
AF-P03014-F1-model_v4.pdb,184,82.2245652173913
AF-P77735-F1-model_v4.pdb,324,94.86845679012347
AF-P76084-F1-model_v4.pdb,140,96.85064285714283
AF-P69681-F1-model_v4.pdb,428,95.03665887850475
AF-P0A9G6-F1-model_v4.pdb,434,96.63200460829495
AF-P37017-F1-model_v4.pdb,201,85.28855721393039
AF-P0A6V5-F1-model_v4.pdb,108,97.04935185185185
AF-Q46836-F1-model_v4.pdb,269,91.98204460966544
AF-P0AAN9-F1-model_v4.pdb,86,88.04058139534884
AF-P13738-F1-model_v4.pdb,388,89.36247422680418
AF-P52133-F1-model_v4.pdb,233,84.13669527896992
AF-P32711-F1-model_v4.pdb,127,90.63401574803147
AF-P0ADE4-F1-model_v4.pdb,577,92.94270363951479
AF-P78285-F1-model_v4.pdb,165,96.85551515151512
AF-P0AEK4-F1-model_v4.pdb,262,96.15503816793897
AF-P76041-F1-model_v4.pdb,559,96.12189624329154
AF-P76256-F1-model_v4.pdb,231,94.12601731601727
AF-C1P614-F1-model_v4.pdb,41,81.9358536585366
AF-P0ABN9-F1-model_v4.pdb,446,91.45827354260079
AF-P64459-F1-model_v4.pdb,76,75.63710526315788
AF-P16687-F1-model_v4.pdb,354,97.48118644067792
AF-Q47534-F1-model_v4.pdb,257,90.17315175097279
AF-P09378-F1-model_v4.pdb,282,90.71489361702129
AF-P03018-F1-model_v4.pdb,720,87.78925000000011
AF-P0ADI0-F1-model_v4.pdb,196,89.27683673469389
AF-P12008-F1-model_v4.pdb,361,94.63523545706383
AF-P67910-F1-model_v4.pdb,310,98.16229032258066
AF-P42619-F1-model_v4.pdb,130,96.65569230769223
AF-P33012-F1-model_v4.pdb,157,97.03808917197455
AF-P0AAI3-F1-model_v4.pdb,644,82.12582298136641
AF-P05050-F1-model_v4.pdb,216,95.97217592592598
AF-P71296-F1-model_v4.pdb,284,80.0279929577464
AF-P0AEV9-F1-model_v4.pdb,156,89.80564102564104
AF-P0AEQ3-F1-model_v4.pdb,248,92.45266129032258
AF-P76387-F1-model_v4.pdb,720,84.35990277777779
AF-P0AFL9-F1-model_v4.pdb,417,87.57306954436461
AF-P67338-F1-model_v4.pdb,59,78.60152542372883
AF-P62623-F1-model_v4.pdb,316,96.07408227848101
AF-P77581-F1-model_v4.pdb,406,97.65192118226598
AF-A0A385XJ53-F1-model_v4.pdb,91,89.6198901098901
AF-P77402-F1-model_v4.pdb,303,86.0330693069308
AF-P37349-F1-model_v4.pdb,472,88.34438559322032
AF-P27129-F1-model_v4.pdb,338,93.11789940828402
AF-P32704-F1-model_v4.pdb,430,75.7966046511628
AF-P0A6A6-F1-model_v4.pdb,466,97.35062231759662
AF-P18196-F1-model_v4.pdb,231,88.9837662337662
AF-P38521-F1-model_v4.pdb,108,96.5706481481482
AF-P0AD42-F1-model_v4.pdb,211,93.50791469194311
AF-P0AE52-F1-model_v4.pdb,156,97.7765384615385
AF-P76185-F1-model_v4.pdb,285,90.7772280701754
AF-P62768-F1-model_v4.pdb,128,87.74296875000007
AF-P46133-F1-model_v4.pdb,508,88.07281496062993
AF-P36995-F1-model_v4.pdb,71,89.06098591549296
AF-P27842-F1-model_v4.pdb,126,95.42960317460316
AF-P77567-F1-model_v4.pdb,281,95.65889679715305
AF-P0A8M3-F1-model_v4.pdb,642,94.3419470404984
AF-P76197-F1-model_v4.pdb,404,88.165
AF-P37182-F1-model_v4.pdb,164,95.31256097560974
AF-P42592-F1-model_v4.pdb,783,96.07297573435504
AF-P0A8H6-F1-model_v4.pdb,169,73.2194674556213
AF-P0AB18-F1-model_v4.pdb,109,94.67834862385324
AF-P06996-F1-model_v4.pdb,367,93.47291553133512
AF-P21362-F1-model_v4.pdb,166,95.99548192771083
AF-P45420-F1-model_v4.pdb,793,85.05229508196712
AF-P0AFN2-F1-model_v4.pdb,119,64.19445378151259
AF-P0AA63-F1-model_v4.pdb,220,74.7240454545455
AF-P75617-F1-model_v4.pdb,237,73.3416877637131
AF-P02918-F1-model_v4.pdb,850,90.36860000000003
AF-P0A7F3-F1-model_v4.pdb,153,90.39176470588241
AF-P67095-F1-model_v4.pdb,184,97.84364130434787
AF-P27298-F1-model_v4.pdb,680,96.79076470588238
AF-P17117-F1-model_v4.pdb,240,97.1717916666667
AF-P0AF80-F1-model_v4.pdb,132,88.36537878787887
AF-P75948-F1-model_v4.pdb,274,91.69080291970806
AF-P76134-F1-model_v4.pdb,385,94.67116883116873
AF-P77433-F1-model_v4.pdb,231,93.77142857142856
AF-P0ADD2-F1-model_v4.pdb,157,93.5503821656051
AF-P68191-F1-model_v4.pdb,45,78.67733333333335
AF-P18393-F1-model_v4.pdb,72,86.01791666666668
AF-P0AAE5-F1-model_v4.pdb,460,89.0403913043478
AF-P60906-F1-model_v4.pdb,424,94.45787735849048
AF-P64581-F1-model_v4.pdb,101,70.2148514851485
AF-P0A9I8-F1-model_v4.pdb,108,95.68685185185187
AF-P0A7C6-F1-model_v4.pdb,229,98.40558951965063
AF-P67603-F1-model_v4.pdb,103,79.40009708737864
AF-P0AG82-F1-model_v4.pdb,346,94.87563583815029
AF-P04949-F1-model_v4.pdb,498,87.94022088353415
AF-P15030-F1-model_v4.pdb,332,90.25527108433731
AF-P38105-F1-model_v4.pdb,339,97.8905014749262
AF-P77713-F1-model_v4.pdb,536,96.37565298507461
AF-P0A7G2-F1-model_v4.pdb,133,73.86406015037592
AF-P45424-F1-model_v4.pdb,154,97.13370129870128
AF-P0AD27-F1-model_v4.pdb,586,90.84621160409563
AF-P58035-F1-model_v4.pdb,92,87.20478260869568
AF-P60560-F1-model_v4.pdb,347,95.90648414985594
AF-P77196-F1-model_v4.pdb,881,84.60552780930759
AF-P46853-F1-model_v4.pdb,345,97.12046376811595
AF-P0AGH3-F1-model_v4.pdb,321,90.8411526479751
AF-P10151-F1-model_v4.pdb,314,90.12191082802549
AF-P0AE67-F1-model_v4.pdb,129,97.09875968992249
AF-P0AGM0-F1-model_v4.pdb,349,83.7133524355301
AF-P37686-F1-model_v4.pdb,383,97.02378590078331
AF-P08371-F1-model_v4.pdb,187,94.52160427807483
AF-P0ACL5-F1-model_v4.pdb,254,87.63527559055112
AF-P0ADF6-F1-model_v4.pdb,603,95.36144278606977
AF-P0CF56-F1-model_v4.pdb,301,86.58581395348835
AF-P0AG90-F1-model_v4.pdb,615,85.83567479674792
AF-P23538-F1-model_v4.pdb,792,88.67630050505056
AF-P76123-F1-model_v4.pdb,318,84.41776729559741
AF-P0AE18-F1-model_v4.pdb,264,97.95125000000004
AF-P64429-F1-model_v4.pdb,287,83.02202090592337
AF-P0CB62-F1-model_v4.pdb,46,78.84652173913045
AF-P0AFZ7-F1-model_v4.pdb,483,89.92677018633538
AF-P77184-F1-model_v4.pdb,51,66.10372549019608
AF-P39453-F1-model_v4.pdb,914,81.0012363238512
AF-P37339-F1-model_v4.pdb,422,93.96284360189571
AF-P0DSG5-F1-model_v4.pdb,27,77.39444444444443
AF-P04994-F1-model_v4.pdb,456,87.15945175438598
AF-P76470-F1-model_v4.pdb,429,88.24321678321682
AF-P76001-F1-model_v4.pdb,122,82.18442622950819
AF-A5A612-F1-model_v4.pdb,61,58.339836065573785
AF-P0C0K3-F1-model_v4.pdb,328,94.37478658536581
AF-P76633-F1-model_v4.pdb,261,96.80770114942534
AF-P0A7E9-F1-model_v4.pdb,241,95.32348547717842
AF-P39349-F1-model_v4.pdb,119,58.28319327731091
AF-P71242-F1-model_v4.pdb,426,93.79826291079813
AF-P76556-F1-model_v4.pdb,159,87.72955974842763
AF-P10423-F1-model_v4.pdb,345,94.27411594202894
AF-P0ACE7-F1-model_v4.pdb,119,95.65907563025215
AF-Q46871-F1-model_v4.pdb,254,95.02476377952759
AF-P0CF93-F1-model_v4.pdb,370,85.97883783783786
AF-P0DPO8-F1-model_v4.pdb,37,86.42243243243246
AF-P25396-F1-model_v4.pdb,330,95.33693939393936
AF-P75717-F1-model_v4.pdb,87,92.64379310344826
AF-P0A825-F1-model_v4.pdb,417,97.85812949640291
AF-P0AGL7-F1-model_v4.pdb,243,93.96979423868319
AF-P76015-F1-model_v4.pdb,356,97.65463483146063
AF-P33025-F1-model_v4.pdb,312,96.51551282051284
AF-P0A6Y8-F1-model_v4.pdb,638,92.20553291536042
AF-P10805-F1-model_v4.pdb,253,90.38280632411062
AF-P0AAK4-F1-model_v4.pdb,175,93.80988571428567
AF-P33359-F1-model_v4.pdb,243,94.44637860082304
AF-P76231-F1-model_v4.pdb,90,85.81066666666666
AF-P76421-F1-model_v4.pdb,272,91.69786764705886
AF-P0ACU2-F1-model_v4.pdb,212,94.80433962264148
AF-P0A8L5-F1-model_v4.pdb,153,92.93274509803916
AF-P13458-F1-model_v4.pdb,1048,83.23326335877856
AF-P77136-F1-model_v4.pdb,141,39.618368794326216
AF-P77467-F1-model_v4.pdb,262,96.85541984732819
AF-P0A991-F1-model_v4.pdb,350,97.26194285714281
AF-P16681-F1-model_v4.pdb,147,90.78537414965986
AF-P77774-F1-model_v4.pdb,392,88.13321428571436
AF-P68919-F1-model_v4.pdb,94,96.50563829787235
AF-P42593-F1-model_v4.pdb,672,97.03763392857148
AF-P10371-F1-model_v4.pdb,245,96.10444897959187
AF-P24218-F1-model_v4.pdb,387,84.64819121447033
AF-P77481-F1-model_v4.pdb,360,93.57630555555554
AF-P76559-F1-model_v4.pdb,347,92.05634005763683
AF-P0ACF0-F1-model_v4.pdb,90,96.62111111111113
AF-P75800-F1-model_v4.pdb,782,83.80616368286452
AF-P30136-F1-model_v4.pdb,631,93.75537242472257
AF-P13033-F1-model_v4.pdb,419,95.60754176610978
AF-P63284-F1-model_v4.pdb,857,88.38977829638269
AF-P0ABL5-F1-model_v4.pdb,200,91.35105000000004
AF-P0ADE2-F1-model_v4.pdb,68,95.26705882352941
AF-P76540-F1-model_v4.pdb,166,88.67331325301207
AF-P33232-F1-model_v4.pdb,396,92.62351010101013
AF-P76273-F1-model_v4.pdb,479,94.55486430062633
AF-P75919-F1-model_v4.pdb,473,87.42059196617329
AF-P0CK95-F1-model_v4.pdb,1520,80.8190065789473
AF-Q46948-F1-model_v4.pdb,196,97.22214285714279
AF-P23524-F1-model_v4.pdb,381,95.63763779527565
AF-P76172-F1-model_v4.pdb,101,73.90752475247525
AF-P0A761-F1-model_v4.pdb,229,98.30314410480348
AF-P12282-F1-model_v4.pdb,249,95.34855421686751
AF-P76613-F1-model_v4.pdb,160,55.139874999999975
AF-P0ADC3-F1-model_v4.pdb,399,87.90145363408521
AF-P11667-F1-model_v4.pdb,211,87.230663507109
AF-P0AAK7-F1-model_v4.pdb,223,88.85004484304926
AF-P77182-F1-model_v4.pdb,668,96.54130239520954
AF-P0AEQ1-F1-model_v4.pdb,134,96.65388059701493
AF-P0AFU2-F1-model_v4.pdb,610,82.37649180327865
AF-P37052-F1-model_v4.pdb,152,95.1776315789474
AF-P76208-F1-model_v4.pdb,178,83.00584269662924
AF-P0AEX9-F1-model_v4.pdb,396,94.45929292929294
AF-P76298-F1-model_v4.pdb,692,87.08864161849715
AF-P75694-F1-model_v4.pdb,91,79.85252747252746
AF-P0ADL1-F1-model_v4.pdb,396,91.63409090909094
AF-P0AGJ5-F1-model_v4.pdb,345,79.99805797101452
AF-P37326-F1-model_v4.pdb,385,90.57937662337658
AF-P15082-F1-model_v4.pdb,257,93.31167315175104
AF-P45470-F1-model_v4.pdb,172,98.43779069767447
AF-P07023-F1-model_v4.pdb,373,94.12737265415551
AF-P76035-F1-model_v4.pdb,375,87.50176
AF-P31057-F1-model_v4.pdb,264,97.66022727272727
AF-P06987-F1-model_v4.pdb,355,94.99433802816903
AF-P32134-F1-model_v4.pdb,326,97.46984662576685
AF-P23849-F1-model_v4.pdb,485,89.09026804123715
AF-P0A720-F1-model_v4.pdb,213,97.28126760563379
AF-P39367-F1-model_v4.pdb,248,97.27108870967746
AF-P0A6T9-F1-model_v4.pdb,129,97.2128682170543
AF-P0ADK8-F1-model_v4.pdb,120,90.07049999999998
AF-P0A9Q7-F1-model_v4.pdb,891,94.6294500561165
AF-P00914-F1-model_v4.pdb,472,97.20400423728812
AF-P0ADV9-F1-model_v4.pdb,191,91.00654450261779
AF-P69789-F1-model_v4.pdb,161,83.64832298136646
AF-P08997-F1-model_v4.pdb,533,96.34159474671668
AF-P39301-F1-model_v4.pdb,465,95.10724731182795
AF-P00959-F1-model_v4.pdb,677,94.65601181683901
AF-P0A9F9-F1-model_v4.pdb,317,87.71025236593063
AF-P22106-F1-model_v4.pdb,554,94.6644584837544
AF-P57998-F1-model_v4.pdb,167,87.41113772455085
AF-P14900-F1-model_v4.pdb,438,95.99609589041103
AF-C1P616-F1-model_v4.pdb,19,95.65105263157896
AF-P69826-F1-model_v4.pdb,462,87.13452380952377
AF-P39310-F1-model_v4.pdb,212,66.09047169811318
AF-P76150-F1-model_v4.pdb,371,54.11250673854445
AF-P00968-F1-model_v4.pdb,1073,95.32700838769797
AF-P62066-F1-model_v4.pdb,106,36.38773584905661
AF-Q2EET0-F1-model_v4.pdb,46,59.15652173913045
AF-P37655-F1-model_v4.pdb,242,93.22574380165288
AF-P0AFL1-F1-model_v4.pdb,281,87.84024911032034
AF-A5A614-F1-model_v4.pdb,57,86.98175438596493
AF-P39377-F1-model_v4.pdb,390,97.536564102564
AF-P60844-F1-model_v4.pdb,231,98.30995670995664
AF-P25889-F1-model_v4.pdb,411,95.34661800486616
AF-P80644-F1-model_v4.pdb,191,94.32130890052356
AF-P24174-F1-model_v4.pdb,478,92.66907949790803
AF-P0A8E5-F1-model_v4.pdb,120,89.25341666666667
AF-P76639-F1-model_v4.pdb,458,77.9206331877729
AF-P41036-F1-model_v4.pdb,496,88.04423387096772
AF-P0AB35-F1-model_v4.pdb,179,67.96519553072628
AF-P0ADW8-F1-model_v4.pdb,66,77.86393939393938
AF-P38489-F1-model_v4.pdb,217,98.43548387096776
AF-P68398-F1-model_v4.pdb,167,96.9441916167664
AF-P39389-F1-model_v4.pdb,470,94.80678723404259
AF-P45543-F1-model_v4.pdb,261,95.78681992337168
AF-P0A8Q3-F1-model_v4.pdb,119,96.53193277310926
AF-P0AAE0-F1-model_v4.pdb,470,85.95010638297879
AF-P0A921-F1-model_v4.pdb,289,92.50138408304498
AF-P67624-F1-model_v4.pdb,72,88.62805555555558
AF-C1P607-F1-model_v4.pdb,19,95.84263157894736
AF-P16700-F1-model_v4.pdb,338,92.57698224852074
AF-P77277-F1-model_v4.pdb,278,93.33820143884888
AF-P0CF09-F1-model_v4.pdb,91,88.83681318681317
AF-P27375-F1-model_v4.pdb,179,90.8863687150838
AF-P20605-F1-model_v4.pdb,200,94.05504999999992
AF-P0ABX2-F1-model_v4.pdb,134,91.39537313432838
AF-P04968-F1-model_v4.pdb,514,90.08490272373542
AF-P32171-F1-model_v4.pdb,489,96.74049079754604
AF-P0AG20-F1-model_v4.pdb,744,79.94444892473119
AF-P75917-F1-model_v4.pdb,103,79.94834951456313
AF-P0A8Y3-F1-model_v4.pdb,199,94.57959798994975
AF-P0AET5-F1-model_v4.pdb,190,91.65157894736845
AF-P51981-F1-model_v4.pdb,321,97.79931464174456
AF-P76508-F1-model_v4.pdb,172,93.83633720930237
AF-P45524-F1-model_v4.pdb,340,91.9203823529412
AF-P00811-F1-model_v4.pdb,377,96.2047480106101
AF-P64442-F1-model_v4.pdb,46,92.17239130434783
AF-P05704-F1-model_v4.pdb,546,88.98487179487186
AF-P07913-F1-model_v4.pdb,341,97.42304985337238
AF-P75826-F1-model_v4.pdb,299,90.35013377926418
AF-P33361-F1-model_v4.pdb,385,92.1142597402598
AF-P76482-F1-model_v4.pdb,323,92.5171826625387
AF-P17109-F1-model_v4.pdb,556,96.57955035971226
AF-P0ACB2-F1-model_v4.pdb,324,97.96950617283943
AF-P75823-F1-model_v4.pdb,333,98.6547447447447
AF-P0A8G0-F1-model_v4.pdb,610,84.17873770491806
AF-P75697-F1-model_v4.pdb,230,92.91978260869567
AF-P24188-F1-model_v4.pdb,350,90.89728571428569
AF-P0AEP3-F1-model_v4.pdb,302,95.08006622516551
AF-P19642-F1-model_v4.pdb,530,87.16969811320756
AF-P0DPN2-F1-model_v4.pdb,27,90.18333333333332
AF-P31979-F1-model_v4.pdb,445,94.55867415730337
AF-P0AFZ5-F1-model_v4.pdb,169,79.15183431952663
AF-P23895-F1-model_v4.pdb,110,74.90418181818178
AF-P37623-F1-model_v4.pdb,195,94.73112820512826
AF-P0AB14-F1-model_v4.pdb,75,93.01040000000002
AF-P00903-F1-model_v4.pdb,187,97.4429411764706
AF-P36667-F1-model_v4.pdb,264,91.84988636363632
AF-P36647-F1-model_v4.pdb,146,92.2995890410959
AF-P0A6T5-F1-model_v4.pdb,222,96.70977477477474
AF-P39371-F1-model_v4.pdb,368,95.09913043478264
AF-P0AFI2-F1-model_v4.pdb,752,93.3064494680851
AF-Q46808-F1-model_v4.pdb,541,92.53131238447317
AF-P0ACX3-F1-model_v4.pdb,101,96.27603960396037
AF-P0A8F0-F1-model_v4.pdb,208,97.29596153846153
AF-C1P605-F1-model_v4.pdb,28,81.81392857142855
AF-P64517-F1-model_v4.pdb,60,87.29783333333333
AF-P0AC53-F1-model_v4.pdb,491,93.65985743380858
AF-P0A951-F1-model_v4.pdb,186,90.03575268817212
AF-P32131-F1-model_v4.pdb,457,95.90188183807442
AF-P76091-F1-model_v4.pdb,298,92.76540268456375
AF-O32528-F1-model_v4.pdb,91,63.811428571428564
AF-P76044-F1-model_v4.pdb,262,97.82935114503812
AF-P10907-F1-model_v4.pdb,356,94.70806179775279
AF-P0ABQ4-F1-model_v4.pdb,159,96.21327044025155
AF-P76341-F1-model_v4.pdb,137,90.2322627737226
AF-P33229-F1-model_v4.pdb,64,80.01859375
AF-P0ABU5-F1-model_v4.pdb,217,98.53880184331788
AF-P77504-F1-model_v4.pdb,804,80.18893034825874
AF-P0AGA6-F1-model_v4.pdb,196,92.47862244897962
AF-P0AFQ7-F1-model_v4.pdb,265,97.8648679245283
AF-P0ACI3-F1-model_v4.pdb,392,90.10548469387757
AF-P0ADG1-F1-model_v4.pdb,87,87.23574712643675
AF-P76148-F1-model_v4.pdb,119,96.47663865546218
AF-P23522-F1-model_v4.pdb,256,96.70273437500008
AF-P0AEJ8-F1-model_v4.pdb,95,95.71557894736841
AF-P77519-F1-model_v4.pdb,96,78.16281250000002
AF-P0AFA5-F1-model_v4.pdb,745,85.07677852349005
AF-P09424-F1-model_v4.pdb,382,97.22882198952883
AF-Q47689-F1-model_v4.pdb,467,87.22265524625274
AF-P41442-F1-model_v4.pdb,145,88.63600000000001
AF-P07013-F1-model_v4.pdb,104,94.52403846153847
AF-P02338-F1-model_v4.pdb,29,72.31724137931033
AF-P76215-F1-model_v4.pdb,322,95.0396894409938
AF-Q46953-F1-model_v4.pdb,109,84.29229357798162
AF-P31825-F1-model_v4.pdb,245,90.02820408163264
AF-P0ABJ6-F1-model_v4.pdb,109,79.88045871559635
AF-P75843-F1-model_v4.pdb,410,94.66934146341471
AF-P25736-F1-model_v4.pdb,235,93.39459574468088
AF-P19934-F1-model_v4.pdb,421,76.011971496437
AF-P33607-F1-model_v4.pdb,613,95.31001631321378
AF-P08331-F1-model_v4.pdb,647,93.93503863987635
AF-P32684-F1-model_v4.pdb,290,86.06020689655175
AF-P64542-F1-model_v4.pdb,108,65.45074074074071
AF-P77453-F1-model_v4.pdb,137,78.11072992700727
AF-P31119-F1-model_v4.pdb,719,91.72086230876225
AF-Q46844-F1-model_v4.pdb,230,83.79100000000004
AF-Q46841-F1-model_v4.pdb,355,82.41264788732393
AF-P64559-F1-model_v4.pdb,88,95.16636363636366
AF-P76201-F1-model_v4.pdb,254,95.84913385826772
AF-P43329-F1-model_v4.pdb,1300,87.32470769230768
AF-P16430-F1-model_v4.pdb,307,91.75866449511405
AF-P39163-F1-model_v4.pdb,231,92.60510822510827
AF-P30149-F1-model_v4.pdb,254,76.4848031496063
AF-P68679-F1-model_v4.pdb,71,87.68000000000002
AF-P0ABT5-F1-model_v4.pdb,321,95.58794392523372
AF-P45566-F1-model_v4.pdb,80,88.39587499999996
AF-P0AEK7-F1-model_v4.pdb,217,95.36423963133637
AF-P00547-F1-model_v4.pdb,310,97.21232258064511
AF-P05719-F1-model_v4.pdb,464,93.38689655172419
AF-P25772-F1-model_v4.pdb,560,89.61348214285714
AF-P61949-F1-model_v4.pdb,176,97.00028409090906
AF-P76068-F1-model_v4.pdb,87,92.12471264367814
AF-P45552-F1-model_v4.pdb,301,92.19046511627906
AF-P75733-F1-model_v4.pdb,468,92.82256410256406
AF-P0AF18-F1-model_v4.pdb,382,98.42078534031418
